Filename,Date,Curve_type,leaf_number,leaf_age,light_environment,tree_number,QC_code,QC_reason,general_licor_file_or_notebook_note,specific_licor_leaf_note,manual_or_automated_entry,JW.Age,JW.Comment,code_for_matching
11272012-tnf-tr504-curves-b2_2.txt,Nov 27 2012 14:21:57,,7,old,shade,504,4,Exclude for aci and light curve analyses,,Temperature curve,,NaN,NaN,_curve7_11272012-tnf-tr504-curves-b2_2.txt
11272012-tnf-tr504-curves-hux1.txt,11/27/12 11:25,aci,4,old,shade,504,1,curve looks okay,,,automated,O,Previous growing Season,ACI_curve4_11272012-tnf-tr504-curves-hux1.txt
11272012-tnf-tr504-curves-hux1.txt,11/27/12 11:25,LC,2,old,shade,504,1,curve looks okay,,,automated,O,Previous growing Season,LC_curve2_11272012-tnf-tr504-curves-hux1.txt
11272012-tnf-tr504-curves-hux1.txt,11/27/12 11:25,LC,5,old,shade,504,1,curve looks okay,,,automated,O,Previous growing Season,LC_curve5_11272012-tnf-tr504-curves-hux1.txt
11272012-tnf-tr504-curves-hux1.txt,11/27/12 11:25,,6,mature,shade,504,4,Exclude for aci and light curve analyses,,Temperature curve,manual,NaN,NaN,_curve6_11272012-tnf-tr504-curves-hux1.txt
11292012-tnf-tr504-curves-b2.txt,11/29/12 0:00,aci,3,mature,sun,504,1,curve looks okay,,,automated,M,NaN,ACI_curve3_11292012-tnf-tr504-curves-b2.txt
11292012-tnf-tr504-curves-b2.txt,11/29/12 0:00,aci,5,mature,sun,504,1,curve looks okay,,,automated,M,NaN,ACI_curve5_11292012-tnf-tr504-curves-b2.txt
11292012-tnf-tr504-curves-b2.txt,11/29/12 0:00,gs by VPD,7,mature,sun,504,4,"Exclude for aci and light curve analyses, gs x VPD curve",,,manual,NaN,NaN,GS BY VPD_curve7_11292012-tnf-tr504-curves-b2.txt
11292012-tnf-tr504-curves-b2.txt,11/29/12 0:00,LC,1,mature,sun,504,1,curve looks okay,,,automated,M or O,NaN,LC_curve1_11292012-tnf-tr504-curves-b2.txt
11292012-tnf-tr504-curves-b2_2.txt,11/29/12 0:00,aci,9,mature,sun,504,1,curve looks okay,,,automated,M?,or senence,ACI_curve9_11292012-tnf-tr504-curves-b2_2.txt
11292012-tnf-tr504-curves-hux1.txt,11/29/12 0:00,aci,4,mature,sun,504,1,curve looks okay,,,automated,M,NaN,ACI_curve4_11292012-tnf-tr504-curves-hux1.txt
11292012-tnf-tr504-curves-hux1.txt,11/29/12 0:00,aci,6,mature,sun,504,1,curve looks okay,,,automated,M,NaN,ACI_curve6_11292012-tnf-tr504-curves-hux1.txt
11292012-tnf-tr504-curves-hux1.txt,11/29/12 0:00,LC,2,mature,sun,504,1,curve looks okay,,,automated,M,NaN,LC_curve2_11292012-tnf-tr504-curves-hux1.txt
11292012-tnf-tr504-curves-hux1.txt,11/29/12 0:00,gs by VPD,8,mature,sun,504,4,"Exclude for aci and light curve analyses, gs x VPD curve",,,manual,NaN,NaN,GS BY VPD_curve8_11292012-tnf-tr504-curves-hux1.txt
11292012-tnf-tr504-curves-hux1_2.txt,11/29/12 0:00,aci,10,mature,sun,504,1,curve looks okay,,,automated,M,NaN,ACI_curve10_11292012-tnf-tr504-curves-hux1_2.txt
11292013-zf2-visimia_tr2.txt,11/29/13 17:57,aci,second,pos_5,sun,v,,,,,automated,NaN,No Scanned Image,ACI_curvesecond_11292013-zf2-visimia_tr2.txt
11292013-zf2-visimia_tr2.txt,11/29/13 17:57,aci,third_measured,pos_4,sun,v,,,,,automated,NaN,No Scanned Image,ACI_curvethird_measured_11292013-zf2-visimia_tr2.txt
11292013-zf2-visimia_tr2.txt,11/29/13 17:57,aci,fourth_measured,pos_3,sun,v,,,,,automated,NaN,No Scanned Image,ACI_curvefourth_measured_11292013-zf2-visimia_tr2.txt
11292013-zf2-visimia_tr2.txt,11/29/13 17:57,aci,fourth_measured,pos_3,sun,v,,,,,automated,NaN,No Scanned Image,ACI_curvefourth_measured_11292013-zf2-visimia_tr2.txt
11292013-zf2-visimia_tr2.txt,11/29/13 17:57,aci,sixth_measured,pos_1,sun,v,,,,,automated,NaN,No Scanned Image,ACI_curvesixth_measured_11292013-zf2-visimia_tr2.txt
11292013-zf2-visimia_tr2.txt,11/29/13 17:57,aci,,,,,,,,,automated,NaN,No Scanned Image,ACI_curve_11292013-zf2-visimia_tr2.txt
11292013-zf2-visimia_tr2.txt,11/29/13 17:57,aci,seventh,pos_1,sun,v,,,,,automated,NaN,No Scanned Image,ACI_curveseventh_11292013-zf2-visimia_tr2.txt
11302012-tnf-tower macarunduba-curves-b2.txt,11/30/12 10:18,aci,1,mature,more_shade,,1,"curve decent, but drops a lot at high CO2.  Maybe wasnt matching enough at high CO2, so consider excluding the high CO2 points.",tower_macarunduba,,automated,NaN,No Scanned Image,ACI_curve1_11302012-tnf-tower macarunduba-curves-b2.txt
11302012-tnf-tower macarunduba-curves-b2.txt,11/30/12 10:18,aci,3,mature,more_shade,,1,curve looks okay,tower_macarunduba,,automated,NaN,No Scanned Image,ACI_curve3_11302012-tnf-tower macarunduba-curves-b2.txt
11302012-tnf-tower macarunduba-curves-b2.txt,11/30/12 10:18,LC,2,mature,more_shade,,1,"curve decent, but drops at high light",tower_macarunduba,,automated,NaN,No Scanned Image,LC_curve2_11302012-tnf-tower macarunduba-curves-b2.txt
11302012-tnf-tr14-curves-b2.txt,11/30/12 7:29,aci,1,mature,sun,14,4,Could not get branches to work with re-cuts,,,automated,NaN,No Scanned Image,ACI_curve1_11302012-tnf-tr14-curves-b2.txt
11302012-tnf-tr500-curves-hux1.txt,11/30/12 6:40,aci,1,mature,shade,500,4,Could not get branches to work with re-cuts,,,automated,NaN,No Scanned Image,ACI_curve1_11302012-tnf-tr500-curves-hux1.txt
11302013-zf2-visimia.txt,11/30/13 19:29,LC,position4,mature/velha.__branch_2,_leaf4,sun,_pioneer,2,,,automated,NaN,No Scanned Image,LC_curveposition4_11302013-zf2-visimia.txt
11302013-zf2-visimia.txt,11/30/13 19:29,LC,position4,mature/velha.__branch_2,_leaf4,sun,_pioneer,2,,,automated,NaN,No Scanned Image,LC_curveposition4_11302013-zf2-visimia.txt
11302013-zf2-visimia.txt,11/30/13 19:29,LC,position6,mature/velha.__branch_2,_leaf6,sun,_pioneer,2,,,automated,NaN,No Scanned Image,LC_curveposition6_11302013-zf2-visimia.txt
12012013-zf2-pass 1 and 2.txt,12/1/13 16:37,aci,2nd_measured_today,most_apica,_opposite_of_previousl,shade,eschweilera_sp.,,,,automated,NaN,No Scanned Image,ACI_curve2nd_measured_today_12012013-zf2-pass 1 and 2.txt
12012013-zf2-pass 1 and 2.txt,12/1/13 16:37,aci,2nd_measured_today,most_apica,_opposite_of_previousl,shade,eschweilera_sp.,,,,automated,NaN,No Scanned Image,ACI_curve2nd_measured_today_12012013-zf2-pass 1 and 2.txt
12012013-zf2-pass 1 and 2.txt,12/1/13 16:37,aci,5th,5th_from_apice,shade,eschweilera_sp.,,,,,automated,NaN,No Scanned Image,ACI_curve5th_12012013-zf2-pass 1 and 2.txt
12012013-zf2-pass 1 and 2.txt,12/1/13 16:37,aci,6th,11th_from_apice,shade,eschweilera_sp.,,,,,automated,NaN,No Scanned Image,ACI_curve6th_12012013-zf2-pass 1 and 2.txt
12012013-zf2-pass 1 and 2.txt,12/1/13 16:37,LC,first_measured_today,most_apical,shade,eschweilera_sp.,,,,,automated,NaN,No Scanned Image,LC_curvefirst_measured_today_12012013-zf2-pass 1 and 2.txt
12012013-zf2-pass 1 and 2.txt,12/1/13 16:37,LC,,,,,,,,,automated,NaN,No Scanned Image,LC_curve_12012013-zf2-pass 1 and 2.txt
12022013-zf2-pass1_tree1.txt,12/2/13 16:53,aci,1,position_1,,1,,,,,automated,NaN,No Scanned Image,ACI_curve1_12022013-zf2-pass1_tree1.txt
12022013-zf2-pass1_tree1.txt,12/2/13 16:53,aci,2,position_4_from_apice,,1,,,,,automated,NaN,No Scanned Image,ACI_curve2_12022013-zf2-pass1_tree1.txt
12022013-zf2-pass1_tree1.txt,12/2/13 16:53,aci,,,,,,,,,automated,NaN,No Scanned Image,ACI_curve_12022013-zf2-pass1_tree1.txt
12022013-zf2-pass1_tree1.txt,12/2/13 16:53,aci,5,leaf_pos_4,_subleaf_2,_from_tip,shade,2,,,automated,NaN,No Scanned Image,ACI_curve5_12022013-zf2-pass1_tree1.txt
12022013-zf2-pass1_tree1.txt,12/2/13 16:53,aci,6,leaf_pos_19,_subleaf_1,_from_tip,shade,2,,,automated,NaN,No Scanned Image,ACI_curve6_12022013-zf2-pass1_tree1.txt
12022013-zf2-pass1_tree1.txt,12/2/13 16:53,LC,1,position_1,,1,,,,,automated,NaN,No Scanned Image,LC_curve1_12022013-zf2-pass1_tree1.txt
12022013-zf2-pass1_tree1.txt,12/2/13 16:53,LC,4,leaf_pos_4,_leaflet_2,_from_tip,sun,2,,,automated,NaN,No Scanned Image,LC_curve4_12022013-zf2-pass1_tree1.txt
12082012-tnf-tr9-in-tree-hux1.txt,12/8/12 0:00,aci,has no number,old,shade,9,1,curve looks okay,"Note: this file has other measurements.  Excluded for a-ci curve analysis, but might be useful for other things; from licor:has_number.__same_branch_as_some_earlier_gs_measurements although later I called it 12-8-spot",,automated,NaN,NaN,ACI_curve_12082012-tnf-tr9-in-tree-hux1.txt
12082012-tnf-tr9-in-tree-hux1_2.txt,12/8/12 0:00,aci,,mature,shade,9,4,no light or a/ci curves; measurements in this file might be useful for other things.,,licor file says: same branch as some earlier gs measurements,manual,NaN,NaN,_curve_12082012-tnf-tr9-in-tree-hux1_2.txt
1212012-tnf-tr500-curves-b2.txt,12/1/12 11:42,aci,2,mature,shade,500,4,"Branches were from previous day.  Excluding all for now, but conductance suggests that some curves from this day might be okay, some not",,,automated,NaN,No Scanned Image,ACI_curve2_1212012-tnf-tr500-curves-b2.txt
1212012-tnf-tr500-curves-b2.txt,12/1/12 11:42,aci,4,mature,sun,500,4,"Branches were from previous day.  Excluding all for now, but conductance suggests that some curves from this day might be okay, some not",,,automated,NaN,No Scanned Image,ACI_curve4_1212012-tnf-tr500-curves-b2.txt
1212012-tnf-tr500-curves-b2.txt,12/1/12 11:42,aci,11,mature,sun,500,4,"Branches were from previous day.  Excluding all for now, but conductance suggests that some curves from this day might be okay, some not",,,automated,NaN,No Scanned Image,ACI_curve11_1212012-tnf-tr500-curves-b2.txt
1212012-tnf-tr500-curves-b2.txt,12/1/12 11:42,LC,6,mature,sun,500,4,"Branches were from previous day.  Excluding all for now, but conductance suggests that some curves from this day might be okay, some not",,,automated,NaN,No Scanned Image,LC_curve6_1212012-tnf-tr500-curves-b2.txt
1212012-tnf-tr500-curves-b2.txt,12/1/12 11:42,LC,8,old,shade,500,4,"Branches were from previous day.  Excluding all for now, but conductance suggests that some curves from this day might be okay, some not",,,automated,NaN,No Scanned Image,LC_curve8_1212012-tnf-tr500-curves-b2.txt
1212012-tnf-tr500-curves-hux1.txt,12/1/12 8:32,aci,1,mature,shade,500,4,"Branches were from previous day.  Excluding all for now, but conductance suggests that some curves from this day might be okay, some not",,,automated,NaN,No Scanned Image,ACI_curve1_1212012-tnf-tr500-curves-hux1.txt
12122012-tnf-tr500-curves-hux1_2.txt,12/1/12 12:12,aci,3,mature,shade,500,4,"Branches were from previous day.  Excluding all for now, but conductance suggests that some curves from this day might be okay, some not",,,automated,NaN,No Scanned Image,ACI_curve3_12122012-tnf-tr500-curves-hux1_2.txt
12122012-tnf-tr500-curves-hux1_2.txt,12/1/12 12:12,aci,5,old,shade,500,4,"Branches were from previous day.  Excluding all for now, but conductance suggests that some curves from this day might be okay, some not",,,automated,NaN,No Scanned Image,ACI_curve5_12122012-tnf-tr500-curves-hux1_2.txt
12122012-tnf-tr500-curves-hux1_2.txt,12/1/12 12:12,aci,10,old,sun,500,4,"Branches were from previous day.  Excluding all for now, but conductance suggests that some curves from this day might be okay, some not",,,automated,NaN,No Scanned Image,ACI_curve10_12122012-tnf-tr500-curves-hux1_2.txt
12122012-tnf-tr500-curves-hux1_2.txt,12/1/12 12:12,LC,7,mature,shade,500,4,"Branches were from previous day.  Excluding all for now, but conductance suggests that some curves from this day might be okay, some not",,,automated,NaN,No Scanned Image,LC_curve7_12122012-tnf-tr500-curves-hux1_2.txt
12122012-tnf-tr500-curves-hux1_2.txt,12/1/12 12:12,LC,9,old,sun,500,4,"Branches were from previous day.  Excluding all for now, but conductance suggests that some curves from this day might be okay, some not",,,automated,NaN,No Scanned Image,LC_curve9_12122012-tnf-tr500-curves-hux1_2.txt
1232012-tnf-tr118-curves-hux1.txt,12/3/12 13:52,aci,1,mature,sun,118,4,"Branch not active, even with re-cut.  Probably because it was really dry",,,automated,NaN,No Scanned Image,ACI_curve1_1232012-tnf-tr118-curves-hux1.txt
1232012-tnf-tr118-curves-hux1.txt,12/3/12 13:52,aci,1,mature,sun,118,4,"Branch not active, even with re-cut.  Probably because it was really dry",,,automated,NaN,No Scanned Image,ACI_curve1_1232012-tnf-tr118-curves-hux1.txt
1242012-tnf-tr11-curves-b2.txt,12/4/12 11:55,aci,2,mature,shade,11,4,"Branch not active, re-cut after this curve",,,automated,NaN,No Scanned Image,ACI_curve2_1242012-tnf-tr11-curves-b2.txt
1242012-tnf-tr11-curves-b2.txt,12/4/12 11:55,aci,3,mature,sun_1,11,3,"Conductance low, one did not match error",,,automated,M,Recent Mature,ACI_curve3_1242012-tnf-tr11-curves-b2.txt
1242012-tnf-tr11-curves-b2.txt,12/4/12 11:55,aci,4,mature,sun_1,11,3,"Conductance low, curve odd",,,automated,M,Recent Mature,ACI_curve4_1242012-tnf-tr11-curves-b2.txt
1242012-tnf-tr11-curves-b2.txt,12/4/12 11:55,aci,9,old,shade_1,11,1,curve looks decent,,,automated,O,Previous Growing Season,ACI_curve9_1242012-tnf-tr11-curves-b2.txt
1242012-tnf-tr11-curves-b2.txt,12/4/12 11:55,LC,6,mature,sun_1,11,3,"conductance low, curve a bit odd",,,automated,M,Recent Mature,LC_curve6_1242012-tnf-tr11-curves-b2.txt
1242012-tnf-tr11-curves-b2.txt,12/4/12 11:55,LC,7,mature,shade_1,11,4,"conductance low, curve strange",,,automated,M,Recent Mature,LC_curve7_1242012-tnf-tr11-curves-b2.txt
1242012-tnf-tr11-curves-b2.txt,12/4/12 11:55,LC,7,mature,shade_1,11,4,"conductance low, curve strange",,,automated,M,Recent Mature,LC_curve7_1242012-tnf-tr11-curves-b2.txt
1242012-tnf-tr11-curves-b2.txt,12/4/12 11:55,LC,11,old,shade_1,11,3,"conductance low, curve a bit odd",,,automated,M,Recent Mature,LC_curve11_1242012-tnf-tr11-curves-b2.txt
1242012-tnf-tr11-curves-hux1.txt,12/4/12 11:20,aci,1,mature,shade,11,4,"Branch not active, re-cut after this curve",,,automated,M,Recent Mature,ACI_curve1_1242012-tnf-tr11-curves-hux1.txt
1242012-tnf-tr11-curves-hux1.txt,12/4/12 11:20,aci,5,mature,sun,11,2,"curve a little strange, conductance low",,,automated,M,Recent Mature,ACI_curve5_1242012-tnf-tr11-curves-hux1.txt
1242012-tnf-tr11-curves-hux1.txt,12/4/12 11:20,aci,8,mature,shade_1,11,1,curve looks okay,,,automated,M,Recent Mature,ACI_curve8_1242012-tnf-tr11-curves-hux1.txt
1242012-tnf-tr11-curves-hux1.txt,12/4/12 11:20,LC,10,mature,shade_1,11,3,curve strange with conductance very low,,,automated,M,Recent Mature,LC_curve10_1242012-tnf-tr11-curves-hux1.txt
np-20130922-ecor-ym-aci1.txt,9/22/13 0:00,aci,,,,,,,,,automated,NaN,NaN,ACI_curve_np-20130922-ecor-ym-aci1.txt
np-20130922-ecor-ym-aci2.txt,9/22/13 9:38,aci,,,,,,,,,automated,NaN,NaN,ACI_curve_np-20130922-ecor-ym-aci2.txt
np-20130922-ecor-ym-aci3.txt,9/22/13 11:58,aci,,,,,,,,,automated,NaN,NaN,ACI_curve_np-20130922-ecor-ym-aci3.txt
np-20130922-ecor-ym-lc3.txt,9/22/13 10:49,LC,,,,,,,,,automated,NaN,NaN,LC_curve_np-20130922-ecor-ym-lc3.txt
np-20130922-ecor-ym-lc3.txt,9/22/13 10:49,LC,,,,,,,,,automated,NaN,NaN,LC_curve_np-20130922-ecor-ym-lc3.txt
09042012-tnf-tr11-sun-light.txt,9/4/12 0:00,lc,3,old,sun(edge_of_cay),11,,,,,automated,O,NaN,LC_curve3_09042012-tnf-tr11-sun-light.txt
09042012-tnf-tr11-sun-light.txt,9/4/12 0:00,lc,check nb,young/mature,sun(edge_of_cay),11,,,,,automated,NaN,Check Number,LC_curvecheck nb_09042012-tnf-tr11-sun-light.txt
09052012-tnf-tr11-shade-aci.txt,9/5/12 8:40,aci,1,old,shade,11,,,,,automated,O,Previous Growing Season,ACI_curve1_09052012-tnf-tr11-shade-aci.txt
09052012-tnf-tr11-shade-aci.txt,9/5/12 8:40,aci,2,young/mature,shade,11,,,,,automated,Y,NaN,ACI_curve2_09052012-tnf-tr11-shade-aci.txt
09052012-tnf-tr11-shade-light.txt,9/5/12 11:22,lc,3,old,shade,11,,,,,automated,O,Previous Growing Season,LC_curve3_09052012-tnf-tr11-shade-light.txt
09052012-tnf-tr11-shade-light.txt,9/5/12 11:22,lc,4? Check nb,y/m,shade,11,,,,,automated,4?--M,Recent Mature,LC_curve4? Check nb_09052012-tnf-tr11-shade-light.txt
09052012-tnf-tr11-shade-light.txt,9/5/12 11:22,lc,5,young,shade,11,,,,,automated,Y,NaN,LC_curve5_09052012-tnf-tr11-shade-light.txt
09052012-tnf-tr11-shade-light.txt,9/5/12 11:22,check nb,6,old,shade,11,,,,,automated,NaN,NaN,CHECK NB_curve6_09052012-tnf-tr11-shade-light.txt
09052012-tnf-tr11-shade-light.txt,9/5/12 11:22,check nb,7,y/m,shade,11,,,,,automated,NaN,NaN,CHECK NB_curve7_09052012-tnf-tr11-shade-light.txt
09052012-tnf-tr11-shade-light.txt,9/5/12 11:22,check nb,check nb,old,shade,11,,,,,automated,NaN,NaN,CHECK NB_curvecheck nb_09052012-tnf-tr11-shade-light.txt
09052012-tnf-tr11-shade-light.txt,9/5/12 11:22,check nb,check nb,young/mature,shade,11,,,,,automated,NaN,NaN,CHECK NB_curvecheck nb_09052012-tnf-tr11-shade-light.txt
09252012-tnf-tr11-shade.txt,9/25/12 10:57,spot,spot 1,y/m,shade,11,,,,,automated,NaN,NaN,SPOT_curvespot 1_09252012-tnf-tr11-shade.txt
09252012-tnf-tr11-shade.txt,9/25/12 10:57,spot,spot? Check nb,old,shade,11,,,,,automated,NaN,NaN,SPOT_curvespot? Check nb_09252012-tnf-tr11-shade.txt
09252012-tnf-tr11-shade.txt,9/25/12 10:57,spot,spot? Check nb,y/m,shade,11,,,,,automated,NaN,NaN,SPOT_curvespot? Check nb_09252012-tnf-tr11-shade.txt
09252012-tnf-tr11-shade.txt,9/25/12 10:57,spot,spot? Check nb,y/m,shade,11,,,,,automated,NaN,NaN,SPOT_curvespot? Check nb_09252012-tnf-tr11-shade.txt
09252012-tnf-tr11-shade.txt,9/25/12 10:57,spot,spot? Check nb,y/m,shade,11,,,,,automated,NaN,NaN,SPOT_curvespot? Check nb_09252012-tnf-tr11-shade.txt
09252012-tnf-tr11-shade.txt,9/25/12 10:57,spot,spot? Check nb,old,shade,11,,,,,automated,NaN,NaN,SPOT_curvespot? Check nb_09252012-tnf-tr11-shade.txt
09252012-tnf-tr11-shade.txt,9/25/12 10:57,spot,spot? Check nb,mature,shade,11,,,,,automated,NaN,NaN,SPOT_curvespot? Check nb_09252012-tnf-tr11-shade.txt
09252012-tnf-tr11-shade.txt,9/25/12 10:57,spot,spot? Check nb,y/m,shade,11,,,,,automated,NaN,NaN,SPOT_curvespot? Check nb_09252012-tnf-tr11-shade.txt
09272012-tnf-tr11-shade-LC-h1.txt,9/27/12 8:34,lc,3,mature,shade,11,,,,,automated,M,Recent Mature,LC_curve3_09272012-tnf-tr11-shade-LC-h1.txt
09272012-tnf-tr11-shade-aci-h1.txt,9/27/12 7:37,aci,1,mature,shade,11,1,curve looks okay,,,automated,M,Recent Mature,ACI_curve1_09272012-tnf-tr11-shade-aci-h1.txt
09272012-tnf-tr11-shade-aci-b2.txt,9/27/12 10:14,aci,2,old,shade,11,1,curve looks okay,,,manual,M,NaN,ACI_curve2_09272012-tnf-tr11-shade-aci-b2.txt
09272012-tnf-tr11-shade-amax-h1.txt,9/27/12 10:09,amax,7,mature,shade,11,,,,,automated,M,Recent Mature,AMAX_curve7_09272012-tnf-tr11-shade-amax-h1.txt
09272012-tnf-tr11-shade-amax-h1.txt,9/27/12 10:09,amax,9,old,shade,11,,,,,automated,NaN,No Scanned Image,AMAX_curve9_09272012-tnf-tr11-shade-amax-h1.txt
09062012-tnf-tr14-shade-LC.txt,9/6/12 0:00,aci,1,mature,shade,14,,,,,automated,M,No Scanned Image; but assume M,ACI_curve1_09062012-tnf-tr14-shade-LC.txt
09062012-tnf-tr14-shade-LC_2.txt,9/6/12 0:00,lc?,8? Check nb,mature,shade,14,,,,,automated,M,NaN,LC?_curve8? Check nb_09062012-tnf-tr14-shade-LC_2.txt
09062012-tnf-tr14-shade-LC_2.txt,9/6/12 0:00,lc?,9,mature,shade,14,,,,,automated,M,NaN,LC?_curve9_09062012-tnf-tr14-shade-LC_2.txt
09062012-tnf-tr14-shade-aci.txt,9/6/12 0:00,aci,1,mature,shade,14,4,curve strange--had trouble getting good curves for tree 14,,,automated,M,NaN,ACI_curve1_09062012-tnf-tr14-shade-aci.txt
09062012-tnf-tr14-shade-aci_2.txt,9/6/12 0:00,aci,3,mature,shade,14,4,curve strange--had trouble getting good curves for tree 14,,,automated,YM,NaN,ACI_curve3_09062012-tnf-tr14-shade-aci_2.txt
09062012-tnf-tr14-sun-LC.txt,9/6/12 10:06,lc,5,mature,sun,14,,,,,automated,M,No Scanned Image; but assume M,LC_curve5_09062012-tnf-tr14-sun-LC.txt
09062012-tnf-tr14-sun-LC.txt,9/6/12 10:06,spot,6,mature,sun,14,,,,,automated,NaN,NaN,SPOT_curve6_09062012-tnf-tr14-sun-LC.txt
09062012-tnf-tr14-sun-LC.txt,9/6/12 10:06,spot,7,mature,sun,14,,,,,automated,NaN,NaN,SPOT_curve7_09062012-tnf-tr14-sun-LC.txt
09062012-tnf-tr14-sun-aci.txt,9/6/12 8:41,aci,4,mature,sun,14,4,curve strange--had trouble getting good curves for tree 14,,,automated,M,No Scanned Image; but assume M,ACI_curve4_09062012-tnf-tr14-sun-aci.txt
09182012-tnf-tr500-shade-LC.txt,9/18/12 10:42,lc,3,mature,shade,500,,,,,automated,M,Recent Mature,LC_curve3_09182012-tnf-tr500-shade-LC.txt
09182012-tnf-tr500-shade-LC.txt,9/18/12 10:42,lc,4,mature,shade,500,,,,,automated,M,Recent Mature,LC_curve4_09182012-tnf-tr500-shade-LC.txt
09182012-tnf-tr500-shade-LC.txt,9/18/12 10:42,lc,5,mature,shade,500,,,,,automated,M,Recent Mature,LC_curve5_09182012-tnf-tr500-shade-LC.txt
09182012-tnf-tr500-shade-LC.txt,9/18/12 10:42,lc,6,old,shade,500,,,,,automated,O,Previous Growing Season,LC_curve6_09182012-tnf-tr500-shade-LC.txt
09182012-tnf-tr500-shade-LC.txt,9/18/12 10:42,more lc points,5,mature,shade,500,,,,,automated,NaN,NaN,MORE LC POINTS_curve5_09182012-tnf-tr500-shade-LC.txt
09182012-tnf-tr500-shade-aci.txt,9/18/12 8:14,aci,1,mature,shade,500,4,curve strange with conductance and photosynthesis very low,,,automated,M,Recent Mature,ACI_curve1_09182012-tnf-tr500-shade-aci.txt
09182012-tnf-tr500-shade-aci.txt,9/18/12 8:14,aci,2,old,shade,500,3,"curve a little strange, conductance and photosynthesis low",,,automated,O,Previous Growing Season,ACI_curve2_09182012-tnf-tr500-shade-aci.txt
09082012-tnf-tr504-sun-LC_2.txt,9/8/12 10:00,lc,4,old,sun,504,,,,,automated,NaN,NaN,LC_curve4_09082012-tnf-tr504-sun-LC_2.txt
09082012-tnf-tr504-sun-LC_2.txt,9/8/12 10:00,lc,5,mature,sun,504,,,,,automated,NaN,NaN,LC_curve5_09082012-tnf-tr504-sun-LC_2.txt
09082012-tnf-tr504-sun-LC_2.txt,9/8/12 10:00,lc,5,mature,sun,504,,,,,automated,NaN,NaN,LC_curve5_09082012-tnf-tr504-sun-LC_2.txt
09082012-tnf-tr504-sun-LC.txt,9/8/12 8:18,lc,3,old,sun,504,,,,,automated,NaN,Need to double check the number,LC_curve3_09082012-tnf-tr504-sun-LC.txt
09082012-tnf-tr504-sun-aci_2.txt,9/8/12 14:04,aci,6,old,sun,504,2,"curve looks decent; there were some non-match errors, but excluded the points affected",,,manual,NaN,NaN,ACI_curve6_09082012-tnf-tr504-sun-aci_2.txt
09082012-tnf-tr504-sun-aci_2.txt,9/8/12 14:04,aci,7,mature,sun,504,2,"curve looks decent; there were some non-match errors, but excluded the points affected",,,manual,NaN,NaN,ACI_curve7_09082012-tnf-tr504-sun-aci_2.txt
09082012-tnf-tr504-sun-aci.txt,9/8/12 7:37,aci,1,old,sun,504,2,curve looks decent,,,automated,NaN,Need to double check the number,ACI_curve1_09082012-tnf-tr504-sun-aci.txt
09082012-tnf-tr504-sun-aci.txt,9/8/12 7:37,aci,2,mature,sun,504,3,curve a little strange,,,automated,M,Recent Mature,ACI_curve2_09082012-tnf-tr504-sun-aci.txt
09122012-tnf-tr504-shade-LC.txt,9/12/12 8:40,lc,4,y/m,shade,504,,,,,automated,YM or M,NaN,LC_curve4_09122012-tnf-tr504-shade-LC.txt
09122012-tnf-tr504-shade-LC.txt,9/12/12 8:40,lc,5,mature,shade,504,,,,,automated,M,Recent Mature,LC_curve5_09122012-tnf-tr504-shade-LC.txt
09122012-tnf-tr504-shade-LC.txt,9/12/12 8:40,lc,6,old,shade,504,,,,,automated,O,Previous Growing Season,LC_curve6_09122012-tnf-tr504-shade-LC.txt
09122012-tnf-tr504-shade-aci.txt,9/12/12 7:12,aci,2,mature,shade,504,1,curve looks okay,,,automated,M,Recent Mature,ACI_curve2_09122012-tnf-tr504-shade-aci.txt
09122012-tnf-tr504-shade-aci.txt,9/12/12 7:12,aci,3,old,shade,504,1,curve looks okay,,,automated,O,Previous Growing Season,ACI_curve3_09122012-tnf-tr504-shade-aci.txt
09122012-tnf-tr504-shade-aci.txt,9/12/12 7:12,aci,1,y/m,shade,504,1,curve looks okay,,,automated,Y or YM,NaN,ACI_curve1_09122012-tnf-tr504-shade-aci.txt
09202012-tnf-tr610-sun-temptest.txt,9/20/12 11:25,temperature,check nb,mature,sun,610,,,,,automated,NaN,NaN,TEMPERATURE_curvecheck nb_09202012-tnf-tr610-sun-temptest.txt
09142012-tnf-tr-caferana-LC.txt,9/14/12 8:56,lc,3,old,shade,caferana,,,,,automated,NaN,NaN,LC_curve3_09142012-tnf-tr-caferana-LC.txt
09142012-tnf-tr-caferana-LC.txt,9/14/12 8:56,lc,4,young,shade,caferana,,,,,automated,NaN,NaN,LC_curve4_09142012-tnf-tr-caferana-LC.txt
09142012-tnf-tr-caferana-LC.txt,9/14/12 8:56,more lc points,3,old,shade,caferana,,,,,automated,NaN,NaN,MORE LC POINTS_curve3_09142012-tnf-tr-caferana-LC.txt
09142012-tnf-tr-caferana-aci.txt,9/14/12 0:00,aci,1,old,shade,caferana,2,curve a little strange but probably okay,,,automated,NaN,NaN,ACI_curve1_09142012-tnf-tr-caferana-aci.txt
09142012-tnf-tr-caferana-aci.txt,9/14/12 0:00,aci,2,young,shade,caferana,1,curve looks decent,,,automated,NaN,NaN,ACI_curve2_09142012-tnf-tr-caferana-aci.txt
